tab	specimens
analysts	aniso_f	aniso_l	aniso_p	aniso_s	aniso_s_n_measurements	aniso_t	aniso_type	azimuth	citations	contribution_id	critical_temp	critical_temp_high	critical_temp_low	critical_temp_mineral	critical_temp_type	description	dip	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	hyst_bc	hyst_bc_offset	hyst_bcr	hyst_loop	hyst_mr_mass	hyst_ms_mass	hyst_xhf	igsn	igsn_parent	instrument_codes	int_corr	meas_orient_phi	meas_orient_theta	meas_step_max	meas_step_min	meas_step_unit	meas_temp	method_codes	mineral_type	rem_hirm_mass	rem_sratio	rem_sratio_back	rem_sratio_forward	result_quality	row_id	sample	software_packages	specimen	synthetic_alternatives	volume	weight
									This study										mag	1.7	257.7	-56.0	11.0	2.0	12.0	0.0	SD81-1_LP-DIR-T										hargrave 2024-07-08 17:33:15	u			853.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-1	pmagpy-4.2.124: demag_gui	SD81-1			
									This study										lt	34.8	2.6	18.1	2.4	2.0	4.0	0.0	SD81-1_LP-DIR-T										hargrave 2024-07-08 17:33:15	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-1	pmagpy-4.2.124: demag_gui	SD81-1			
									This study										lt	68.4	5.9	25.8	3.6	2.0	4.0	0.0	SD81-2_LP-DIR-T										hargrave 2024-07-08 14:24:25	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-2	pmagpy-4.2.124: demag_gui	SD81-2			
									This study										mag	2.9	257.0	-57.5	5.5	2.0	13.0	0.0	SD81-2_LP-DIR-T										hargrave 2024-07-08 14:24:25	u			851.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-2	pmagpy-4.2.124: demag_gui	SD81-2			
									This study										mag	12.6	242.5	-62.8	9.0	2.0	10.0	0.0	SD81-3_LP-DIR-T										hargrave 2024-07-15 09:10:22	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-3	pmagpy-4.2.124: demag_gui	SD81-3			
									This study										lt	52.7	358.0	22.8	7.5	2.0	5.0	0.0	SD81-3_LP-DIR-T										hargrave 2024-07-15 09:10:22	u			583.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-3	pmagpy-4.2.124: demag_gui	SD81-3			
									This study										lt	17.8	3.8	16.1	12.0	1.0	5.0	0.0	SD81-4_LP-DIR-T										hargrave 2024-07-17 09:29:59	u			583.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-4	pmagpy-4.2.124: demag_gui	SD81-4			
									This study										mag	4.7	235.5	-57.0	6.2	1.0	9.0	0.0	SD81-6_LP-DIR-T										hargrave 2024-07-08 14:30:03	u			851.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD81-6	pmagpy-4.2.124: demag_gui	SD81-6			
									This study										lt	12.2	358.1	12.6	9.4	1.0	16.0	0.0	SD82-1_LP-DIR-T										hargrave 2024-07-08 10:39:23	u			847.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD82-1	pmagpy-4.2.124: demag_gui	SD82-1			
									This study										mag	0.0	252.3	-53.9	14.2	2.0	5.0	0.0	SD82-3_LP-DIR-T										hargrave 2024-07-08 14:32:19	u			851.0	838.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD82-3	pmagpy-4.2.124: demag_gui	SD82-3			
									This study										lt	10.0	0.9	27.2	4.7	2.0	6.0	0.0	SD82-3_LP-DIR-T										hargrave 2024-07-08 14:32:19	u			583.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD82-3	pmagpy-4.2.124: demag_gui	SD82-3			
									This study										mag	6.3	243.9	-49.0	11.1	2.0	7.0	0.0	SD82-4_LP-DIR-T										hargrave 2024-07-14 12:33:57	u			863.0	838.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD82-4	pmagpy-4.2.124: demag_gui	SD82-4			
									This study										lt	43.1	3.6	20.3	4.0	2.0	4.0	0.0	SD82-4_LP-DIR-T										hargrave 2024-07-14 12:33:57	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD82-4	pmagpy-4.2.124: demag_gui	SD82-4			
									This study										mag	6.0	240.1	-68.0	11.6	1.0	10.0	0.0	SD82-5_LP-DIR-T										hargrave 2024-07-08 10:46:56	u			847.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD82-5	pmagpy-4.2.124: demag_gui	SD82-5			
									This study										mag	1.3	243.6	-64.0	6.3	1.0	11.0	0.0	SD83-1_LP-DIR-T										hargrave 2024-07-08 14:35:40	u			851.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD83-1	pmagpy-4.2.124: demag_gui	SD83-1			
									This study										mag	1.8	244.2	-59.0	4.9	1.0	12.0	0.0	SD83-2_LP-DIR-T										hargrave 2024-07-08 17:41:25	u			853.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD83-2	pmagpy-4.2.124: demag_gui	SD83-2			
									This study										mag	3.5	236.5	-62.5	3.8	2.0	10.0	0.0	SD83-3_LP-DIR-T										hargrave 2024-07-15 09:14:56	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD83-3	pmagpy-4.2.124: demag_gui	SD83-3			
									This study										lt	54.7	358.2	19.4	2.0	2.0	4.0	0.0	SD83-3_LP-DIR-T										hargrave 2024-07-15 09:14:56	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD83-3	pmagpy-4.2.124: demag_gui	SD83-3			
									This study										lt	17.1	356.4	22.5	3.6	1.0	4.0	0.0	SD83-4_LP-DIR-T										hargrave 2024-07-17 09:31:22	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD83-4	pmagpy-4.2.124: demag_gui	SD83-4			
									This study										lt	4.8	1.5	19.9	4.3	1.0	4.0	0.0	SD83-5_LP-DIR-T										hargrave 2024-07-07 10:24:12	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD83-5	pmagpy-4.2.124: demag_gui	SD83-5			
									This study										hem	0.0	73.6	41.6	9.9	1.0	4.0	0.0	SD83-6_LP-DIR-T										hargrave 2024-07-17 09:32:49	u			943.0	893.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD83-6	pmagpy-4.2.124: demag_gui	SD83-6			
									This study										mag	2.3	250.7	-57.5	8.5	1.0	10.0	0.0	SD84-1_LP-DIR-T										hargrave 2024-07-14 12:41:31	u			863.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD84-1	pmagpy-4.2.124: demag_gui	SD84-1			
									This study										mag	3.3	234.2	-54.0	4.3	1.0	7.0	0.0	SD84-2_LP-DIR-T										hargrave 2024-07-15 09:19:17	u			853.0	833.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD84-2	pmagpy-4.2.124: demag_gui	SD84-2			
									This study										mag	1.2	240.3	-55.2	3.8	1.0	8.0	0.0	SD84-3_LP-DIR-T										hargrave 2024-07-08 10:56:11	u			847.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD84-3	pmagpy-4.2.124: demag_gui	SD84-3			
									This study										mag	15.8	269.6	-50.7	8.3	2.0	13.0	0.0	SD85-1_LP-DIR-T										hargrave 2024-07-08 14:54:57	u			851.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD85-1	pmagpy-4.2.124: demag_gui	SD85-1			
									This study										lt	11.3	357.9	23.1	9.5	2.0	6.0	0.0	SD85-1_LP-DIR-T										hargrave 2024-07-08 14:54:57	u			583.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD85-1	pmagpy-4.2.124: demag_gui	SD85-1			
									This study										mag	3.5	249.9	-53.3	11.2	1.0	10.0	0.0	SD85-2_LP-DIR-T										hargrave 2024-07-08 14:56:06	u			851.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD85-2	pmagpy-4.2.124: demag_gui	SD85-2			
									This study										mag	0.4	258.5	-60.1	5.9	1.0	12.0	0.0	SD85-3_LP-DIR-T										hargrave 2024-07-08 11:20:19	u			847.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD85-3	pmagpy-4.2.124: demag_gui	SD85-3			
									This study										mag	7.1	270.8	-64.5	9.3	1.0	11.0	100.0	SD86-1_LP-DIR-T										hargrave 2024-07-14 12:54:04	u			863.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD86-1	pmagpy-4.2.124: demag_gui	SD86-1			
									This study										mag	7.1	280.3	-60.9	9.3	1.0	11.0	0.0	SD86-1_LP-DIR-T										hargrave 2024-07-14 12:54:04	u			863.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD86-1	pmagpy-4.2.124: demag_gui	SD86-1			
									This study										mag	1.4	271.5	-42.9	4.0	1.0	10.0	0.0	SD86-2_LP-DIR-T										hargrave 2024-07-08 17:59:01	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD86-2	pmagpy-4.2.124: demag_gui	SD86-2			
									This study										mag	1.4	266.3	-45.9	4.0	1.0	10.0	100.0	SD86-2_LP-DIR-T										hargrave 2024-07-08 17:59:01	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD86-2	pmagpy-4.2.124: demag_gui	SD86-2			
									This study										lt	96.5	5.7	30.9	8.8	2.0	3.0	0.0	SD86-3_LP-DIR-T										hargrave 2024-07-08 15:00:22	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD86-3	pmagpy-4.2.124: demag_gui	SD86-3			
									This study										lt	96.5	3.8	26.0	8.8	2.0	3.0	100.0	SD86-3_LP-DIR-T										hargrave 2024-07-08 15:00:22	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD86-3	pmagpy-4.2.124: demag_gui	SD86-3			
									This study										mag	4.0	269.3	-44.8	6.0	2.0	10.0	100.0	SD86-3_LP-DIR-T										hargrave 2024-07-08 15:00:22	u			851.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD86-3	pmagpy-4.2.124: demag_gui	SD86-3			
									This study										mag	4.0	274.1	-41.5	6.0	2.0	10.0	0.0	SD86-3_LP-DIR-T										hargrave 2024-07-08 15:00:22	u			851.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD86-3	pmagpy-4.2.124: demag_gui	SD86-3			
									This study										mag	0.6	265.9	-45.8	3.5	1.0	10.0	0.0	SD87-1_LP-DIR-T										hargrave 2024-07-08 18:00:57	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD87-1	pmagpy-4.2.124: demag_gui	SD87-1			
									This study										mag	0.6	259.9	-48.2	3.5	1.0	10.0	100.0	SD87-1_LP-DIR-T										hargrave 2024-07-08 18:00:57	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD87-1	pmagpy-4.2.124: demag_gui	SD87-1			
									This study										mag	0.6	273.8	-52.0	2.1	1.0	9.0	100.0	SD87-2_LP-DIR-T										hargrave 2024-07-08 15:03:22	u			851.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD87-2	pmagpy-4.2.124: demag_gui	SD87-2			
									This study										mag	0.6	279.6	-48.3	2.1	1.0	9.0	0.0	SD87-2_LP-DIR-T										hargrave 2024-07-08 15:03:22	u			851.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD87-2	pmagpy-4.2.124: demag_gui	SD87-2			
									This study										mag	1.2	271.9	-49.0	5.6	1.0	11.0	0.0	SD87-3_LP-DIR-T										hargrave 2024-07-08 18:02:28	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD87-3	pmagpy-4.2.124: demag_gui	SD87-3			
									This study										mag	1.2	265.5	-52.0	5.6	1.0	11.0	100.0	SD87-3_LP-DIR-T										hargrave 2024-07-08 18:02:28	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD87-3	pmagpy-4.2.124: demag_gui	SD87-3			
									This study										mag	0.9	251.3	-51.6	4.8	2.0	11.0	0.0	SD88-1_LP-DIR-T										hargrave 2024-07-08 18:05:29	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD88-1	pmagpy-4.2.124: demag_gui	SD88-1			
									This study										mag	0.9	243.6	-52.5	4.8	2.0	11.0	100.0	SD88-1_LP-DIR-T										hargrave 2024-07-08 18:05:29	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD88-1	pmagpy-4.2.124: demag_gui	SD88-1			
									This study										lt	98.1	350.4	21.7	7.2	2.0	3.0	100.0	SD88-1_LP-DIR-T										hargrave 2024-07-08 18:05:29	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD88-1	pmagpy-4.2.124: demag_gui	SD88-1			
									This study										lt	98.1	351.4	27.4	7.2	2.0	3.0	0.0	SD88-1_LP-DIR-T										hargrave 2024-07-08 18:05:29	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD88-1	pmagpy-4.2.124: demag_gui	SD88-1			
									This study										lt	23.2	353.1	29.3	2.3	2.0	3.0	0.0	SD89-2_LP-DIR-T										hargrave 2024-07-08 11:36:23	u			553.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD89-2	pmagpy-4.2.124: demag_gui	SD89-2			
									This study										mag	14.7	290.6	-46.3	16.6	2.0	7.0	0.0	SD89-2_LP-DIR-T										hargrave 2024-07-08 11:36:23	u			847.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD89-2	pmagpy-4.2.124: demag_gui	SD89-2			
									This study										lt	23.2	351.9	23.7	2.3	2.0	3.0	100.0	SD89-2_LP-DIR-T										hargrave 2024-07-08 11:36:23	u			553.0	373.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD89-2	pmagpy-4.2.124: demag_gui	SD89-2			
									This study										mag	14.7	286.1	-50.9	16.6	2.0	7.0	100.0	SD89-2_LP-DIR-T										hargrave 2024-07-08 11:36:23	u			847.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD89-2	pmagpy-4.2.124: demag_gui	SD89-2			
									This study										lt	4.8	0.9	24.4	3.2	2.0	4.0	0.0	SD89-3_LP-DIR-T										hargrave 2024-07-08 11:37:41	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD89-3	pmagpy-4.2.124: demag_gui	SD89-3			
									This study										mag	2.6	281.9	-38.0	7.7	2.0	5.0	0.0	SD89-3_LP-DIR-T										hargrave 2024-07-08 11:37:41	u			845.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD89-3	pmagpy-4.2.124: demag_gui	SD89-3			
									This study										lt	4.8	359.6	19.2	3.2	2.0	4.0	100.0	SD89-3_LP-DIR-T										hargrave 2024-07-08 11:37:41	u			553.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD89-3	pmagpy-4.2.124: demag_gui	SD89-3			
									This study										mag	2.6	278.0	-41.9	7.7	2.0	5.0	100.0	SD89-3_LP-DIR-T										hargrave 2024-07-08 11:37:41	u			845.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD89-3	pmagpy-4.2.124: demag_gui	SD89-3			
									This study										mt	3.5	324.6	-55.1	3.7	3.0	5.0	0.0	SD9-1_LP-DIR-T										hargrave 2023-10-06 17:19:24	u			633.0	548.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD9-1	pmagpy-4.2.124: demag_gui	SD9-1			
									This study										lt	66.3	357.4	10.8	6.4	3.0	4.0	0.0	SD9-1_LP-DIR-T										hargrave 2023-10-06 17:19:24	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD9-1	pmagpy-4.2.124: demag_gui	SD9-1			
									This study										mag	0.0	347.1	-55.8	3.5	3.0	11.0	0.0	SD9-1_LP-DIR-T										hargrave 2023-10-06 17:19:24	u			859.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD9-1	pmagpy-4.2.124: demag_gui	SD9-1			
									This study										lt	66.7	5.4	18.5	4.8	3.0	4.0	0.0	SD9-2_LP-DIR-T										hargrave 2023-05-12 19:46:52	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD9-2	pmagpy-4.2.124: demag_gui	SD9-2			
									This study										mt	9.7	356.7	-48.2	2.2	3.0	4.0	0.0	SD9-2_LP-DIR-T										hargrave 2023-05-12 19:46:52	u			633.0	573.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD9-2	pmagpy-4.2.124: demag_gui	SD9-2			
									This study										mag	0.0	346.3	-37.3	6.3	3.0	11.0	0.0	SD9-2_LP-DIR-T										hargrave 2023-05-12 19:46:52	u			859.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD9-2	pmagpy-4.2.124: demag_gui	SD9-2			
									This study										mag	0.0	253.2	-58.1	2.4	1.0	6.0	0.0	SD9-3_LP-DIR-T										hargrave 2023-05-12 13:36:55	u			851.0	828.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD9-3	pmagpy-4.2.124: demag_gui	SD9-3			
									This study										mag	2.9	265.2	-47.7	3.9	2.0	12.0	0.0	SD90-2_LP-DIR-T										hargrave 2024-07-08 11:39:04	u			847.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD90-2	pmagpy-4.2.124: demag_gui	SD90-2			
									This study										mt	171.5	74.0	47.3	2.5	2.0	4.0	0.0	SD90-2_LP-DIR-T										hargrave 2024-07-08 11:39:04	u			713.0	553.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD90-2	pmagpy-4.2.124: demag_gui	SD90-2			
									This study										mag	2.9	258.8	-50.0	3.9	2.0	12.0	100.0	SD90-2_LP-DIR-T										hargrave 2024-07-08 11:39:04	u			847.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD90-2	pmagpy-4.2.124: demag_gui	SD90-2			
									This study										mt	171.5	67.4	48.5	2.5	2.0	4.0	100.0	SD90-2_LP-DIR-T										hargrave 2024-07-08 11:39:04	u			713.0	553.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD90-2	pmagpy-4.2.124: demag_gui	SD90-2			
									This study										mag	2.5	263.2	-51.8	4.3	2.0	11.0	0.0	SD90-3_LP-DIR-T										hargrave 2024-07-08 11:40:32	u			847.0	753.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD90-3	pmagpy-4.2.124: demag_gui	SD90-3			
									This study										mt	168.6	76.0	52.1	3.4	2.0	4.0	0.0	SD90-3_LP-DIR-T										hargrave 2024-07-08 11:40:32	u			713.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD90-3	pmagpy-4.2.124: demag_gui	SD90-3			
									This study										mag	2.5	255.6	-53.9	4.3	2.0	11.0	100.0	SD90-3_LP-DIR-T										hargrave 2024-07-08 11:40:32	u			847.0	753.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD90-3	pmagpy-4.2.124: demag_gui	SD90-3			
									This study										mt	168.6	68.2	53.5	3.4	2.0	4.0	100.0	SD90-3_LP-DIR-T										hargrave 2024-07-08 11:40:32	u			713.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD90-3	pmagpy-4.2.124: demag_gui	SD90-3			
									This study										lt	15.1	1.3	18.2	6.0	2.0	4.0	100.0	SD91-1_LP-DIR-T										hargrave 2024-07-08 11:42:01	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD91-1	pmagpy-4.2.124: demag_gui	SD91-1			
									This study										mag	0.0	65.8	47.1	6.8	2.0	9.0	100.0	SD91-1_LP-DIR-T										hargrave 2024-07-08 11:42:01	u			841.0	753.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD91-1	pmagpy-4.2.124: demag_gui	SD91-1			
									This study										lt	15.1	2.6	23.3	6.0	2.0	4.0	0.0	SD91-1_LP-DIR-T										hargrave 2024-07-08 11:42:01	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD91-1	pmagpy-4.2.124: demag_gui	SD91-1			
									This study										mag	0.0	72.2	46.1	6.8	2.0	9.0	0.0	SD91-1_LP-DIR-T										hargrave 2024-07-08 11:42:01	u			841.0	753.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD91-1	pmagpy-4.2.124: demag_gui	SD91-1			
									This study										lt	1.1	358.5	27.2	3.2	1.0	7.0	100.0	SD91-3_LP-DIR-T										hargrave 2024-07-06 20:41:22	u			613.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD91-3	pmagpy-4.2.124: demag_gui	SD91-3			
									This study										lt	1.1	0.2	32.5	3.2	1.0	7.0	0.0	SD91-3_LP-DIR-T										hargrave 2024-07-06 20:41:22	u			613.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD91-3	pmagpy-4.2.124: demag_gui	SD91-3			
									This study										mag	6.0	279.4	-51.1	4.4	1.0	8.0	100.0	SD92-1_LP-DIR-T										hargrave 2024-07-08 18:07:23	u			853.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD92-1	pmagpy-4.2.124: demag_gui	SD92-1			
									This study										mag	6.0	284.5	-46.9	4.4	1.0	8.0	0.0	SD92-1_LP-DIR-T										hargrave 2024-07-08 18:07:23	u			853.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD92-1	pmagpy-4.2.124: demag_gui	SD92-1			
									This study										lt	70.3	353.0	26.1	10.0	2.0	4.0	100.0	SD92-2_LP-DIR-T										hargrave 2024-07-08 11:46:22	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD92-2	pmagpy-4.2.124: demag_gui	SD92-2			
									This study										mag	0.7	263.4	-38.8	4.8	2.0	9.0	100.0	SD92-2_LP-DIR-T										hargrave 2024-07-08 11:46:22	u			847.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD92-2	pmagpy-4.2.124: demag_gui	SD92-2			
									This study										lt	70.3	354.4	31.7	10.0	2.0	4.0	0.0	SD92-2_LP-DIR-T										hargrave 2024-07-08 11:46:22	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD92-2	pmagpy-4.2.124: demag_gui	SD92-2			
									This study										mag	0.7	267.6	-36.1	4.8	2.0	9.0	0.0	SD92-2_LP-DIR-T										hargrave 2024-07-08 11:46:22	u			847.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD92-2	pmagpy-4.2.124: demag_gui	SD92-2			
									This study										mag	1.6	262.2	-56.2	3.9	1.0	9.0	100.0	SD92-3_LP-DIR-T										hargrave 2024-07-08 11:47:44	u			847.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD92-3	pmagpy-4.2.124: demag_gui	SD92-3			
									This study										mag	1.6	269.9	-53.4	3.9	1.0	9.0	0.0	SD92-3_LP-DIR-T										hargrave 2024-07-08 11:47:44	u			847.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD92-3	pmagpy-4.2.124: demag_gui	SD92-3			
									This study										lt	7.1	0.4	13.1	3.7	1.0	3.0	100.0	SD93-1_LP-DIR-T										hargrave 2024-07-11 13:10:55	u			583.0	423.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD93-1	pmagpy-4.2.124: demag_gui	SD93-1			
									This study										lt	7.1	1.3	18.3	3.7	1.0	3.0	0.0	SD93-1_LP-DIR-T										hargrave 2024-07-11 13:10:55	u			583.0	423.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD93-1	pmagpy-4.2.124: demag_gui	SD93-1			
									This study										lt	4.9	1.0	15.9	3.6	1.0	5.0	0.0	SD93-2_LP-DIR-T										hargrave 2024-07-11 09:25:48	u			583.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD93-2	pmagpy-4.2.124: demag_gui	SD93-2			
									This study										lt	4.9	0.2	10.7	3.6	1.0	5.0	100.0	SD93-2_LP-DIR-T										hargrave 2024-07-11 09:25:48	u			583.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD93-2	pmagpy-4.2.124: demag_gui	SD93-2			
									This study										lt	16.5	356.7	20.1	2.9	1.0	4.0	100.0	SD93-3_LP-DIR-T										hargrave 2024-07-11 09:27:18	u			553.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD93-3	pmagpy-4.2.124: demag_gui	SD93-3			
									This study										lt	16.5	357.9	25.5	2.9	1.0	4.0	0.0	SD93-3_LP-DIR-T										hargrave 2024-07-11 09:27:18	u			553.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD93-3	pmagpy-4.2.124: demag_gui	SD93-3			
									This study										mag	5.2	261.4	-55.8	6.7	1.0	9.0	0.0	SD94-1_LP-DIR-T										hargrave 2024-07-12 11:14:55	u			848.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD94-1	pmagpy-4.2.124: demag_gui	SD94-1			
									This study										mag	5.2	252.5	-57.7	6.7	1.0	9.0	100.0	SD94-1_LP-DIR-T										hargrave 2024-07-12 11:14:55	u			848.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD94-1	pmagpy-4.2.124: demag_gui	SD94-1			
									This study										mag	3.4	266.6	-53.8	3.0	1.0	8.0	100.0	SD94-2_LP-DIR-T										hargrave 2024-07-11 16:29:55	u			838.0	753.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD94-2	pmagpy-4.2.124: demag_gui	SD94-2			
